rally,serve,hitpoint,speed,net.clearance,distance.from.sideline,depth,outside.sideline,outside.baseline,player.distance.travelled,player.impact.depth,player.impact.distance.from.center,player.depth,player.distance.from.center,previous.speed,previous.net.clearance,previous.distance.from.sideline,previous.depth,opponent.depth,opponent.distance.from.center,same.side,previous.hitpoint,previous.time.to.net,server.is.impact.player,id,train,outcome,gender
5,1,B,30.12889002,-0.027754258,2.406277319,7.16590565,FALSE,FALSE,1.351498753,13.445,1.4586,12.5988,0.4048,30.63782022,0.885090711,2.373257125,2.004446189,13.6964,1.9506,FALSE,B,0.522321604,TRUE,5181,1,UE,womens
4,1,F,35.15962705,0.640467576,0.399129795,2.340585633,FALSE,FALSE,3.072264077,13.473,0.8214,12.693,2.1502,30.64444096,0.664602976,2.124651334,2.801282913,12.9046,2.1682,FALSE,B,0.505434249,FALSE,4110,1,W,womens
4,2,F,27.0759965,-0.259478558,1.387170284,9.815997599,FALSE,FALSE,6.57914762,13.758,2.3562,11.5892,3.8552,23.53370224,0.465322806,0.929153104,2.1411736,11.7474,3.9594,FALSE,B,0.560640177,FALSE,2415,1,FE,womens
5,1,F,30.41761705,0.685894911,0.540930737,3.989552596,FALSE,FALSE,1.191878954,11.7168,1.2118,10.6706,0.6408,33.00905844,0.52030993,2.888507705,4.584237602,14.9022,2.8322,FALSE,F,0.54061915,TRUE,1048,1,W,womens
7,2,B,31.47355931,0.858905063,0.208328734,1.161426966,FALSE,FALSE,2.092994869,13.708,2.886,13.7844,0.7944,33.61298991,0.8835458,1.021341234,1.626874932,13.3622,2.877,FALSE,U,0.477509019,TRUE,4561,1,W,womens
6,2,U,30.36110691,0.033532489,1.272117723,5.114004568,FALSE,FALSE,4.364107726,8.7318,2.0246,12.7808,0.3964,19.21382753,0.697756185,2.146869842,7.044545015,14.042,2.968,TRUE,F,0.899324144,FALSE,2902,1,W,womens
3,1,F,32.78742425,1.372408032,1.739011022,1.187550377,FALSE,TRUE,1.691341917,13.1344,1.2332,11.7192,0.307,31.25965499,0.79370505,3.842781839,3.181436816,12.6292,1.4402,FALSE,F,0.457235288,TRUE,2626,1,UE,womens
8,2,F,30.06955856,0.753997509,0.852019142,5.462271004,FALSE,FALSE,2.38927646,14.0728,2.1494,13.791,0.2232,35.01775726,0.341688662,1.521122911,3.923317012,12.992,0.9902,TRUE,B,0.427945305,FALSE,3024,1,W,womens
4,1,F,38.39289277,-0.040470524,2.269066051,7.217077947,FALSE,FALSE,1.736200933,12.7196,1.2186,12.7178,0.5176,23.84826493,1.453100763,4.10543177,3.135462895,13.3894,0.039,TRUE,B,0.671284186,FALSE,835,1,UE,womens
7,1,B,29.53808958,-0.157576721,2.213928385,7.69044803,FALSE,FALSE,2.548298107,13.9252,3.751,13.817,1.205,34.35154079,0.490033856,0.952298935,4.039052574,13.042,1.4634,FALSE,B,0.436585371,TRUE,2767,1,FE,womens
4,2,F,42.72096718,0.248739336,2.741719659,8.053543496,FALSE,FALSE,7.784012025,3.7588,1.4338,11.1976,0.8586,14.61008322,1.988734115,3.245070984,9.181684326,13.6874,3.8016,FALSE,F,1.632616668,FALSE,778,1,W,womens
7,1,F,28.76455657,-0.4300819,1.657002851,9.474431597,FALSE,FALSE,0.754058274,13.5892,0.9372,13.4714,1.682,33.22026587,0.223974105,3.705558155,4.742274245,13.1156,0.7812,FALSE,B,0.435326219,TRUE,5778,1,UE,womens
9,1,F,35.89873906,0.605722646,0.688695268,2.04206832,FALSE,FALSE,3.128634463,10.5316,3.0462,13.064,1.209,24.84616009,2.493244333,2.679322342,4.207231493,16.7148,2.9514,FALSE,B,0.879179859,TRUE,398,1,W,womens
15,2,F,32.47187997,0.614068991,0.271357282,4.548785468,FALSE,FALSE,5.12832146,8.9234,2.7812,12.3394,1.0438,20.28991927,1.94955564,1.373237285,5.118757645,14.9344,2.011,TRUE,F,0.983137197,TRUE,4554,1,W,womens
6,1,F,18.95518336,-0.266143562,0.241717447,6.184806086,FALSE,FALSE,8.510266412,6.0294,1.714,13.5438,2.2808,14.38442473,0.061541247,2.427542621,9.726378794,12.358,1.6158,FALSE,B,1.014989768,FALSE,3014,1,FE,womens
3,1,F,37.26791908,0.324920928,0.330383459,2.389611751,FALSE,FALSE,2.606892717,12.264,3.262,11.399,0.8028,33.28924466,0.324739669,2.007972208,5.747640542,12.0676,3.2092,FALSE,U,0.422211777,TRUE,5211,1,W,womens
3,1,B,22.10594099,2.406335696,3.064779032,1.598431356,FALSE,TRUE,1.197915022,12.4008,1.4546,11.3314,0.9148,31.23158108,0.877201101,1.973119843,0.211977759,11.6288,3.7398,FALSE,B,0.426543749,TRUE,3749,1,FE,womens
7,2,U,27.34554633,-0.018504244,3.765545809,4.773513192,FALSE,FALSE,3.964255799,12.3596,2.4738,11.6598,1.4282,30.82507423,0.908520264,1.423290546,2.492627822,14.7136,1.67,TRUE,B,0.564935967,TRUE,3396,1,UE,womens
8,1,B,19.02135258,-0.188868253,2.991391802,9.660218778,FALSE,FALSE,0.040670874,13.7038,1.552,13.7014,1.5926,41.17918878,0.970629467,2.362472475,1.803904788,4.9964,1.51,FALSE,U,0.117799552,FALSE,4995,1,FE,womens
7,1,F,23.2316285,-0.737713245,2.640113027,10.91066431,FALSE,FALSE,3.336161159,14.8248,2.3158,14.0386,0.9264,33.99129469,0.523478953,1.022935496,2.223443569,12.569,1.413,FALSE,B,0.409623496,TRUE,1388,1,FE,womens
3,1,F,29.94659445,-0.15010129,2.984923181,8.158413609,FALSE,FALSE,1.381370131,12.0122,0.2072,11.3172,0.9866,26.05780738,0.238974283,2.797009562,7.173312254,12.2092,2.6936,FALSE,F,0.525119177,TRUE,290,1,UE,womens
9,1,F,33.765732,1.208984169,2.399747045,3.395539244,FALSE,FALSE,0.937623229,13.3114,0.1654,13.765,0.6552,28.69898478,0.480617836,3.781827328,5.541622312,13.4276,2.8288,FALSE,F,0.53569956,TRUE,5182,1,UE,womens
4,2,F,36.62856152,0.48497326,0.593421625,2.152406881,TRUE,FALSE,0.890688655,12.8864,1.026,12.0226,1.2432,27.70551902,0.573243409,2.424969695,4.338216268,13.3962,0.1078,TRUE,B,0.568542856,FALSE,1357,1,UE,womens
4,2,B,35.46419502,0.919173086,1.569005073,2.177258098,FALSE,TRUE,0.428986573,12.2268,2.1396,12.4476,1.7718,27.72047662,0.482765963,2.971405797,5.199583535,12.6364,4.3434,FALSE,B,0.538730168,FALSE,353,1,UE,womens
13,1,F,34.88086911,1.468285874,1.962105274,3.280088944,FALSE,TRUE,2.962329333,13.7534,4.1594,15.0202,1.4816,30.47806027,0.44171743,1.053120932,4.891009038,11.325,2.0232,FALSE,F,0.434421418,TRUE,5061,1,FE,womens
5,1,V,28.20556727,0.012455471,3.956457216,11.88004118,FALSE,FALSE,3.243176375,13.5264,3.3382,13.1512,0.1168,25.84615038,0.187908967,0.927268109,3.205449094,11.1936,0.3288,FALSE,B,0.488999712,TRUE,4511,1,W,womens
3,1,F,30.11812625,0.905476297,0.552626783,3.494513395,FALSE,FALSE,1.645011672,13.6614,0.0438,12.2276,0.7626,30.6302018,0.568483344,4.07875062,4.163278231,12.1208,4.0574,FALSE,B,0.447735038,TRUE,2704,1,W,womens
12,1,F,22.46498838,2.942306702,1.430446318,8.117045386,FALSE,FALSE,3.990788819,14.7978,4.365,14.6852,0.3758,34.24267209,0.505086506,0.593576339,4.78312714,13.711,1.2176,FALSE,F,0.46504736,FALSE,3831,1,FE,womens
5,1,F,31.31715638,0.861520316,0.325188586,2.655750697,TRUE,FALSE,1.252556075,13.73,0.8206,13.5234,0.4148,33.06333744,0.429296181,2.960426772,5.464927636,13.8062,0.5646,FALSE,F,0.487997858,TRUE,4797,1,UE,womens
6,2,F,35.20990886,0.871851831,1.036783657,0.683971928,FALSE,TRUE,2.529579665,13.15,1.867,13.2128,0.6618,37.23904621,0.300857443,2.318359989,4.781495513,13.7322,1.2364,TRUE,F,0.427923937,FALSE,3392,1,UE,womens
3,1,F,35.19305908,0.664815621,1.28229718,0.561160477,FALSE,FALSE,3.116722285,9.6636,3.7022,11.2604,1.0256,18.7394103,2.244945814,0.958262901,4.39178577,12.7326,4.8392,FALSE,F,0.885809309,TRUE,3444,1,W,womens
6,1,F,28.42755215,1.757535811,0.283178349,0.740177666,TRUE,FALSE,1.906332437,14.579,2.0606,14.377,0.165,36.97708645,0.647247343,1.725666542,1.918330092,13.7004,0.8768,FALSE,F,0.421308794,FALSE,3145,1,UE,womens
7,1,F,17.69847525,1.560955944,1.997366173,4.361245008,TRUE,TRUE,0.799403903,4.2894,0.6656,4.19,1.4588,34.22231898,0.111271352,3.694660969,7.793281401,9.2226,1.8128,TRUE,V,0.295156659,TRUE,1077,1,FE,womens
6,2,B,26.82734593,-0.03168316,3.429438642,6.277540026,FALSE,FALSE,2.718158391,12.9926,4.3622,12.7796,1.6524,29.45744508,0.800452031,0.274315576,3.952054778,13.2862,2.7732,FALSE,B,0.559261123,FALSE,3929,1,UE,womens
6,1,F,34.42266512,0.442651772,2.066650897,4.032194524,FALSE,FALSE,5.704758442,6.8942,1.5398,12.594,1.302,17.93275884,4.139382771,3.467864073,5.51736466,14.5838,4.5264,FALSE,V,1.230470275,FALSE,5852,1,W,womens
5,2,B,31.09387684,0.515597151,0.116128855,2.811064488,FALSE,FALSE,3.28418329,14.3238,3.2392,13.418,0.0824,34.46514182,0.762064437,0.596886585,2.716754695,13.479,0.6138,FALSE,B,0.452225541,TRUE,1129,1,W,womens
3,1,F,35.69082539,-0.075921522,1.65117597,7.518014241,FALSE,FALSE,2.296987462,12.3816,3.2596,11.2944,1.2362,26.16835126,1.164976046,2.437824178,2.964832276,12.89,2.6926,FALSE,B,0.585771971,TRUE,4075,1,UE,womens
8,1,B,34.04692498,1.194621473,3.078258427,0.584099286,FALSE,TRUE,3.165115461,14.8364,2.7506,13.5306,0.1326,32.84739538,1.137764192,0.958613377,0.210766081,13.4542,0.916,TRUE,B,0.473894161,FALSE,2994,1,UE,womens
3,2,F,35.04201999,-0.025217023,1.812436276,6.884927816,FALSE,FALSE,1.692653396,13.5258,2.2096,12.1342,1.246,29.99828665,1.074153896,3.358941982,2.274484294,13.2912,2.5952,FALSE,B,0.518294039,TRUE,3675,1,UE,womens
4,2,B,27.16588501,-0.002788028,3.782886107,6.106792422,FALSE,FALSE,4.969365328,14.1172,1.8482,12.1398,2.7108,31.52514745,0.437908664,0.726639067,3.00448964,12.2518,3.4622,FALSE,F,0.446315003,FALSE,5952,1,FE,womens
12,2,B,19.50762848,0.435474203,1.574383582,6.00340575,FALSE,FALSE,4.345025574,3.4514,3.513,6.4264,0.3462,17.48392621,2.603807301,0.073552882,9.443950815,16.6882,3.406,TRUE,V,1.492808322,FALSE,5436,1,W,womens
8,1,B,25.52267953,0.612802116,0.43902357,1.00940444,FALSE,TRUE,3.089979993,10.2968,2.828,13.1898,1.7424,22.85430955,0.29235112,2.07231699,8.668672556,14.2904,0.7248,FALSE,B,0.819751268,FALSE,5809,1,UE,womens
10,1,F,35.748482,0.806435435,1.102203303,3.601632242,FALSE,TRUE,3.008908779,9.9714,3.774,12.4844,2.1192,25.16406056,0.478055477,2.591245138,6.059432638,14.835,3.4076,FALSE,B,0.789200144,FALSE,5163,1,UE,womens
4,1,U,11.52034819,-0.946999957,0.694010346,6.790947493,TRUE,FALSE,5.705588015,17.4396,5.546,16.1104,0.0026,34.37014493,0.534143795,0.063213591,4.825986383,13.069,1.3378,FALSE,F,0.425683729,FALSE,3035,1,FE,womens
4,1,B,32.78200474,1.563087792,0.928934055,0.214148767,FALSE,TRUE,3.098457139,15.8988,1.2858,14.6168,1.535,37.98652558,0.380176833,2.146721145,2.837395318,11.702,0.581,FALSE,F,0.335976539,FALSE,5002,1,FE,womens
3,1,F,37.42313824,0.367771033,0.980939113,3.719898059,FALSE,FALSE,1.11043885,10.0054,1.5138,11.0666,1.1868,18.28415083,2.156674058,1.745273096,4.09046115,11.901,2.8908,FALSE,B,0.871316607,TRUE,1315,1,W,womens
6,2,F,35.09641839,0.5137465,1.057673769,4.333131308,FALSE,FALSE,1.886513186,14.415,1.3184,13.9934,0.5204,32.48852363,0.91541403,1.504537651,1.123603331,11.4602,3.3422,FALSE,B,0.392067013,FALSE,3454,1,W,womens
5,1,B,14.76479729,-0.117260065,0.966315186,9.986246574,FALSE,FALSE,1.038206608,11.772,0.1424,11.0756,0.6276,26.22713951,0.216703377,3.949447297,3.951385071,12.8856,2.0414,TRUE,B,0.585045627,TRUE,5249,1,UE,womens
5,1,F,30.66219981,0.57247541,0.942313968,3.248167989,FALSE,FALSE,1.160575202,12.3358,0.3088,11.7752,1.325,32.38998073,0.805046097,3.328985173,0.869162122,14.6148,3.6172,FALSE,B,0.521086261,TRUE,1248,1,W,womens
6,1,B,34.44722817,1.000944186,2.506716781,0.218602937,FALSE,TRUE,3.112598413,12.6918,1.6172,12.642,1.495,24.34630656,0.995594517,1.407309467,5.133019532,14.171,2.2626,FALSE,F,0.711047755,FALSE,1498,1,UE,womens
4,1,F,23.88874321,6.066079152,0.74278118,0.209609868,FALSE,FALSE,3.718581821,17.4552,2.7412,16.1252,0.7314,33.57951255,0.821037411,0.64970969,3.293102029,13.0066,4.1358,FALSE,F,0.443088472,FALSE,244,1,FE,womens
3,2,B,33.68642445,1.275494321,4.043276033,1.425662393,FALSE,TRUE,1.348580246,12.5582,0.161,11.3914,0.8372,24.72866306,0.892792053,3.202844239,2.240954872,11.0846,3.7056,FALSE,B,0.502879801,TRUE,5255,1,UE,womens
5,1,F,19.85618734,0.194290753,0.881146312,2.476886548,FALSE,FALSE,3.172827162,5.133,1.1678,6.7252,1.5766,32.97986727,0.25311631,2.027017235,7.25871767,15.0172,0.6318,FALSE,V,0.551005258,TRUE,3346,1,W,womens
7,1,F,24.74629716,2.89258812,3.132310511,1.132558121,FALSE,FALSE,4.955919874,13.2798,1.7448,14.7142,2.999,22.97988289,0.447266343,2.253135549,3.502112078,7.6014,0.7876,TRUE,F,0.343794484,TRUE,796,1,W,womens
12,2,F,12.37252993,-0.947000103,3.518580823,0.729148941,FALSE,TRUE,0.409373473,11.4262,1.1288,11.8012,0.9646,18.81236481,0.273843078,3.882566115,2.965266533,6.4574,0.5626,FALSE,F,0.327205958,FALSE,4160,1,FE,womens
3,1,F,29.41044678,-0.156142355,2.35880472,7.588547587,FALSE,FALSE,1.252905391,11.0254,0.5406,11.36,0.6668,26.81628057,0.142665777,2.546500416,6.98626606,12.1706,2.3268,FALSE,F,0.50934543,TRUE,3327,1,UE,womens
7,2,B,18.85888847,-0.024730428,1.049928086,8.362878267,FALSE,FALSE,4.028868566,12.7164,4.8938,13.122,0.8854,33.20310387,0.466363548,0.76551063,5.7508549,14.4852,4.768,FALSE,B,0.562178432,TRUE,3168,1,FE,womens
3,2,F,25.16613931,1.439392166,3.194817148,0.785822569,FALSE,TRUE,0.961963513,12.1692,2.548,11.6374,1.7464,37.33362472,0.710306554,1.142594098,1.414953142,10.7094,4.6138,FALSE,F,0.32435135,TRUE,3116,1,FE,womens
6,1,F,39.79629767,0.624369107,0.329165587,0.147649334,TRUE,FALSE,1.878923745,12.4934,1.5408,11.6544,0.1404,25.64182603,0.751710859,1.541433387,4.669578907,15.047,1.5338,FALSE,B,0.695119502,FALSE,2142,1,UE,womens
12,2,V,15.02173517,0.00644237,3.222917679,11.70554365,FALSE,FALSE,1.76115218,3.4648,1.894,4.8038,0.75,26.95137877,0.259158396,1.592621619,8.614068886,13.0588,2.9412,TRUE,V,0.56509879,FALSE,990,1,W,womens
5,1,F,33.85577236,0.501121803,2.316911065,6.262653237,FALSE,FALSE,4.750326124,3.4364,1.3592,8.0906,0.4084,18.46059193,2.114294816,3.722283773,8.886110917,13.4444,3.6512,FALSE,V,1.051778542,TRUE,5283,1,W,womens
3,1,F,34.09047445,0.608557092,1.44303629,4.033997478,FALSE,FALSE,2.533669986,12.9412,2.5374,10.6994,1.3568,21.95096128,2.126610774,1.093287571,1.930559487,11.8998,2.9476,FALSE,B,0.678903055,TRUE,6069,1,W,womens
12,1,F,29.88269493,1.209324221,0.652320285,3.334324587,TRUE,FALSE,2.850172668,12.3136,2.3334,11.2618,0.3156,30.86928185,0.398195662,2.13644248,5.657025367,14.282,1.166,TRUE,F,0.568623746,FALSE,4988,1,UE,womens
6,1,F,32.98826816,1.105807074,1.322617273,0.557282374,FALSE,TRUE,3.321567208,12.0572,1.6374,12.6138,1.6372,25.91930233,0.066632444,3.054589817,7.875520624,13.1828,0.956,TRUE,F,0.606067129,FALSE,3170,1,UE,womens
9,2,F,32.61211985,0.385580795,0.023327696,6.387829041,FALSE,FALSE,0.402171108,12.852,1.8794,12.6176,1.5526,23.95487752,1.404868102,1.833603352,2.039512211,14.0608,3.715,FALSE,F,0.776267978,TRUE,4966,1,W,womens
6,2,B,33.61464853,0.158195872,0.41569334,4.366820599,TRUE,FALSE,3.894045033,13.4706,3.298,13.261,0.5904,34.97238024,0.667807588,1.131077595,3.056075792,13.2622,2.1212,TRUE,B,0.449657172,FALSE,1473,1,UE,womens
3,1,B,30.54645996,0.555681609,0.802667809,3.341975447,FALSE,FALSE,1.132767867,12.53,0.6946,11.424,0.4498,28.57064889,0.468298096,3.52892922,3.830185482,11.5402,3.395,FALSE,B,0.465877377,TRUE,2998,1,UE,womens
3,1,F,33.3852807,-0.084357115,0.390881648,6.617954362,FALSE,FALSE,2.032484706,10.8742,3.5668,11.735,1.7256,25.69317265,0.765606731,1.499885839,5.035356126,10.9512,5.2934,FALSE,F,0.534111048,TRUE,4535,1,FE,womens
6,2,F,36.38673181,0.059128903,1.584998264,6.087372667,FALSE,FALSE,1.962258658,12.7164,1.0304,13.2944,0.8448,30.8811857,0.579810106,3.132475259,5.133152585,14.3956,1.3166,TRUE,F,0.573711943,FALSE,2353,1,UE,womens
3,2,B,23.2196566,1.383505518,0.186107545,3.514729868,TRUE,FALSE,3.449095719,13.4586,3.8064,12.2618,0.5716,29.48095645,0.751659061,0.551836931,2.903201379,11.081,2.4042,FALSE,B,0.427640241,TRUE,3082,1,UE,womens
4,2,F,36.96750704,0.568317591,2.172515566,3.388557922,FALSE,FALSE,2.016373934,13.8044,0.846,11.7916,0.966,25.36144027,2.245968447,3.708718961,0.646985047,13.5934,1.7386,FALSE,B,0.674650559,FALSE,2332,1,FE,womens
4,1,F,34.43508918,0.082723508,3.021763195,5.32740527,FALSE,FALSE,1.510713792,13.2632,1.7436,13.0836,0.2436,33.42363769,1.078418157,1.808461367,1.619240624,13.6542,1.9282,FALSE,B,0.50391488,FALSE,309,1,W,womens
5,2,F,32.41931206,-0.370795686,2.843363965,8.556214127,FALSE,FALSE,3.030112031,13.8922,1.9904,13.2986,0.981,34.73199578,0.997845117,1.338387364,0.212671594,13.1352,0.5196,FALSE,B,0.440885696,TRUE,4009,1,FE,womens
7,1,B,32.90992789,0.873646117,0.563393096,0.870090594,TRUE,FALSE,2.236512732,13.0808,2.2312,13.1182,0.005,26.79260561,0.182619104,2.159343709,4.769620346,8.8708,0.4508,FALSE,B,0.360202343,TRUE,2637,1,FE,womens
11,2,B,13.84942217,0.22456286,2.406615219,9.665646231,FALSE,FALSE,2.475601818,12.413,0.319,12.416,2.7946,30.27899259,0.800924152,3.004069652,3.526442516,15.1258,2.9884,FALSE,F,0.601608453,TRUE,2444,1,W,womens
3,1,B,24.25039516,-0.150535403,2.577001776,8.168979341,FALSE,FALSE,0.987312818,12.4512,0.281,11.5064,0.5676,36.01581607,0.577633177,3.582521747,0.709558086,12.615,4.3706,FALSE,F,0.400627924,TRUE,5252,1,FE,womens
5,1,F,35.95863349,1.010932374,1.840234388,2.327166655,FALSE,FALSE,4.669412657,5.4978,2.5754,9.8794,0.9614,19.41299217,3.583678543,2.279555157,6.497344915,15.782,2.6962,TRUE,V,1.195393289,TRUE,4335,1,W,womens
3,2,B,36.2659371,1.06011033,0.138892175,3.716144116,FALSE,TRUE,2.099070823,12.2356,1.1926,11.653,0.824,23.55886047,0.958207155,1.92610435,4.761176506,12.6054,2.2098,FALSE,F,0.624848611,TRUE,4262,1,UE,womens
5,2,F,32.09923288,0.277702729,0.106801219,3.237723138,FALSE,FALSE,0.846730772,11.9098,0.3284,11.3052,0.2644,34.07335371,0.368257576,3.927167895,4.044850644,13.7528,1.493,FALSE,F,0.465871879,TRUE,141,1,W,womens
3,2,B,33.30920888,-0.027099823,1.517042364,5.442035958,FALSE,FALSE,2.581326024,11.6974,0.9322,11.1426,1.5888,27.412033,0.221403988,2.256547895,5.762899027,11.1502,3.085,FALSE,B,0.462416989,TRUE,4721,1,UE,womens
3,1,B,27.11832265,0.309987595,0.569068583,2.098783008,FALSE,FALSE,2.008221552,9.1052,1.183,11.0576,0.7128,25.63080294,0.056412084,3.656852945,7.465250481,11.7286,4.2138,FALSE,B,0.546887156,TRUE,2425,1,W,womens
4,1,F,35.57133718,0.658939773,0.089139376,1.18356403,FALSE,FALSE,3.427390407,12.732,0.2368,12.6276,3.6626,25.04651198,0.747570839,2.754266979,4.176763748,12.7036,0.7382,TRUE,B,0.592532573,FALSE,2414,1,W,womens
3,1,B,31.05721708,1.136724973,2.396451402,0.332374944,FALSE,TRUE,1.033766744,12.3308,0.922,11.3006,0.8362,30.64713113,0.514156193,3.586200852,3.638199914,12.2874,3.9008,FALSE,F,0.449968209,TRUE,4690,1,UE,womens
3,1,F,37.60807524,0.205002478,1.112362363,4.060523245,FALSE,FALSE,0.816219113,11.3336,2.2006,11.2036,1.3948,25.73651672,0.215436397,4.030726959,7.023815923,12.9862,2.8998,FALSE,B,0.589455551,TRUE,751,1,W,womens
4,1,B,32.30597675,0.886376106,0.367500941,1.348614635,TRUE,FALSE,1.33868404,14.748,1.1392,13.4094,1.1542,34.80063988,0.728080564,2.891967686,1.078950792,12.0804,2.3102,FALSE,B,0.380346913,FALSE,1362,1,UE,womens
4,1,F,29.77529707,-0.099033354,3.842338494,8.19345115,FALSE,FALSE,2.712471596,16.3104,3.196,15.675,0.559,43.70645496,0.68372887,0.752561884,1.436397448,8.7658,0.4954,TRUE,F,0.319981206,FALSE,390,1,FE,womens
4,2,F,31.88137331,1.325831601,2.548054621,0.198307819,FALSE,TRUE,4.541729296,14.147,3.0678,12.575,1.1932,31.91566106,1.189782769,1.100837154,1.555985149,13.1794,2.9442,TRUE,F,0.502377487,FALSE,2822,1,FE,womens
8,2,B,23.10421905,-0.946999952,2.424169606,10.26709541,FALSE,FALSE,2.55775378,13.5806,1.9222,13.1628,0.6012,33.91706295,0.224349293,0.874546788,3.813913919,13.2702,3.0548,FALSE,F,0.450427976,FALSE,6111,1,FE,womens
6,2,B,35.58299498,0.962015405,3.105300589,2.059557772,FALSE,FALSE,0.960120701,12.6414,1.769,13.4088,1.192,27.44150486,0.590014881,2.659480424,4.891472161,12.5606,0.9262,FALSE,B,0.533178831,FALSE,6095,1,UE,womens
4,1,F,33.52908642,-0.269873202,3.994213969,8.03752735,FALSE,FALSE,2.913842672,14.4732,3.105,14.0138,0.2276,32.34822408,0.293793706,0.655400164,3.083932511,10.3806,0.591,TRUE,B,0.360737993,FALSE,2310,1,FE,womens
3,1,B,29.28719193,-0.042682777,2.388473153,6.409279292,FALSE,FALSE,2.533259245,8.9166,2.3442,11.3078,1.5078,20.18437159,0.219527018,1.909899889,8.772140038,13.1392,2.0266,FALSE,F,0.816228952,TRUE,2650,1,UE,womens
3,1,V,32.49157285,-0.01675884,3.563704553,11.42296532,FALSE,FALSE,0.792715258,12.0282,0.5042,11.3144,0.849,28.53232003,0.528787572,3.066561589,4.385116787,12.5654,4.4766,FALSE,F,0.51217582,TRUE,1871,1,W,womens
3,1,F,35.4264334,0.250002903,0.022026038,5.867508837,FALSE,FALSE,2.885100407,8.1604,2.3526,10.8934,1.4282,16.63268009,4.808000073,3.432827575,5.716813124,13.065,4.5186,FALSE,B,1.37540018,TRUE,5684,1,W,womens
3,1,F,34.1265152,0.232302478,1.32500698,4.450158668,FALSE,FALSE,1.462709609,9.9788,0.621,11.1614,1.4818,18.3927979,1.322239955,2.65607089,5.110385536,11.9312,2.8144,FALSE,B,0.818902271,TRUE,3385,1,W,womens
10,2,F,38.92433347,0.983902287,1.576498738,0.386697971,FALSE,TRUE,3.159940367,12.169,2.3034,13.0944,0.718,20.78827045,2.343460657,2.468787136,2.868761924,14.842,3.193,FALSE,F,0.940114502,FALSE,2660,1,UE,womens
4,1,B,31.99649573,0.191828657,0.563432037,5.856791025,FALSE,FALSE,3.234998856,13.9638,3.1192,13.4554,0.0756,31.99320963,0.252114028,1.705134717,4.447265539,11.0648,0.9286,TRUE,B,0.393034735,FALSE,1729,1,W,womens
5,1,B,24.81016887,1.387695506,0.224278697,2.508341919,TRUE,FALSE,2.260461634,14.0048,1.9186,12.9442,0.0776,37.26526941,0.773184642,1.463926054,0.937646017,13.4832,0.2686,FALSE,F,0.410355604,TRUE,3696,1,FE,womens
4,1,F,31.80450194,-0.215379794,0.074333757,6.926109802,TRUE,FALSE,2.724539778,13.8676,3.9422,13.4648,1.2476,31.98389894,0.446995809,0.556634338,5.32926426,13.7326,0.082,TRUE,F,0.498798117,FALSE,2057,1,FE,womens
3,1,F,37.81423296,0.802905588,0.791576518,0.346424989,FALSE,FALSE,3.664667063,10.5042,4.2958,11.2264,0.703,16.54782716,2.657553419,0.803658971,7.289825886,12.6574,2.766,FALSE,B,1.14840844,TRUE,1257,1,W,womens
11,2,F,33.46873895,1.513222401,1.363446089,0.1149266,FALSE,TRUE,2.539301951,15.2782,2.393,14.7254,0.0854,33.69449267,0.566913021,1.396811446,3.028660234,13.0104,0.4904,FALSE,B,0.437476035,TRUE,246,1,UE,womens
5,2,F,32.73890725,0.74184786,0.600973131,3.639525449,FALSE,FALSE,3.415504706,15.3798,3.2658,14.3552,0.0076,33.88090095,0.473778838,1.000591997,2.679148893,10.5046,0.6434,TRUE,F,0.338850703,TRUE,639,1,W,womens
4,1,F,37.04581815,0.438779673,0.302377494,2.416613963,FALSE,FALSE,2.632754071,13.1848,0.1396,12.3998,2.3734,29.85106967,0.485923533,2.957280208,3.717323774,12.729,0.7484,FALSE,B,0.489207719,FALSE,1815,1,W,womens
5,2,F,28.83939966,-0.321123993,1.481904527,8.725355885,FALSE,FALSE,3.064340973,13.8708,3.0088,12.5132,0.2616,24.63155199,0.505998889,0.543392767,1.722014751,11.5902,2.321,TRUE,B,0.545685317,TRUE,2713,1,UE,womens
5,1,F,34.60159649,-0.099730699,3.513140129,7.646326057,FALSE,FALSE,3.812292801,13.2906,3.5324,13.264,0.2798,32.90954456,0.348224786,0.932532,5.005691384,14.7506,0.7236,TRUE,B,0.540674529,TRUE,590,1,FE,womens
3,1,B,29.36644088,0.679746198,1.018234526,0.470515845,TRUE,FALSE,1.488891131,11.3842,2.7766,11.2146,1.2974,30.07128056,1.039898856,1.316762824,2.706909552,13.6282,4.2186,FALSE,B,0.563450411,TRUE,271,1,UE,womens
6,1,F,35.0686137,1.043391872,0.198752761,0.807317144,TRUE,FALSE,2.077289407,14.2412,0.6566,14.831,1.3352,31.5647882,0.693304775,2.454954922,2.407301887,12.3712,1.3716,FALSE,B,0.446651111,FALSE,2369,1,UE,womens
