id,train,rally,serve,hitpoint,previous.hitpoint,crosscourt,U-previous.hitpoint,F-previous.hitpoint,F-hitpoint,speed,previous.speed,speed.difference,net.clearance,previous.net.clearance,net.clearance.difference,distance.from.sideline,outside.sideline,true.distance.from.sideline,depth,outside.baseline,true.distance.from.baseline,player.distance.travelled,player.impact.depth,player.impact.distance.from.center,player.depth,player.distance.from.center,opponent.depth,opponent.distance.from.center,same.side,player.distance.from.each.other,previous.distance.from.sideline,previous.depth,previous.time.to.net,server.is.impact.player,outcome,gender
3765,1,4,2,F,B,FALSE,FALSE,FALSE,TRUE,23.047218,32.15928023,-9.11206223,3.450397681,0.434012323,3.016385358,2.130398687,FALSE,2.130398687,9.415826641,FALSE,9.415826641,2.95515117,14.9814,2.7526,12.5704,1.0438,12.3588,0.3806,TRUE,,0.555510215,3.322175793,0.432582845,FALSE,FE,mens
1879,1,4,1,V,F,FALSE,FALSE,TRUE,FALSE,23.28931784,37.58484884,-14.295531,3.431501025,0.382640604,3.048860421,0.274568896,FALSE,0.274568896,0.933633421,FALSE,0.933633421,3.357762856,14.6464,3.6104,14.241,0.2772,12.577,1.1188,FALSE,,0.720431222,3.923115537,0.382638057,FALSE,FE,mens
4716,1,6,1,B,F,FALSE,FALSE,TRUE,FALSE,21.54463784,37.87107748,-16.32643964,3.423595744,0.456619342,2.966976402,3.188726217,FALSE,3.188726217,1.944488779,TRUE,-1.944488779,2.102257881,13.4404,3.369,13.456,1.2668,13.1362,3.6972,FALSE,,0.770278687,4.014019248,0.424387881,FALSE,FE,mens
742,1,8,1,F,F,TRUE,FALSE,TRUE,TRUE,22.57498516,47.42819981,-24.85321465,3.422630475,0.821710622,2.600919853,1.222769827,FALSE,1.222769827,0.629416253,FALSE,0.629416253,0.416372237,16.354,2.5338,16.6518,2.2428,6.837,0.7704,TRUE,,1.908313576,3.701356811,0.149590966,FALSE,FE,mens
7815,1,15,2,B,F,FALSE,FALSE,TRUE,FALSE,21.57761012,30.85351068,-9.27590056,3.422048891,0.523129142,2.898919749,0.130557931,TRUE,-0.130557931,2.665719339,FALSE,2.665719339,2.338685075,14.8448,2.7826,13.955,0.6198,10.9354,0.1076,TRUE,,0.762951919,2.351912799,0.393421331,TRUE,FE,mens
8579,1,6,1,B,F,FALSE,FALSE,TRUE,FALSE,25.1525048,41.03288734,-15.88038254,3.420600999,0.367203997,3.053397002,1.319770947,FALSE,1.319770947,2.61530677,TRUE,-2.61530677,0.42216267,13.683,1.0862,13.9844,0.7906,13.7128,1.7078,FALSE,,1.326588025,3.779941558,0.381724925,FALSE,FE,mens
2030,1,4,1,F,B,FALSE,FALSE,FALSE,TRUE,20.0442266,39.27901414,-19.23478754,3.40013816,0.710330556,2.689807604,0.221941348,TRUE,-0.221941348,3.759671501,FALSE,3.759671501,3.926295745,15.6178,2.837,14.1806,0.8168,14.059,3.4,FALSE,,0.045754741,1.288796728,0.417791071,FALSE,FE,mens
8783,1,11,1,V,F,FALSE,FALSE,TRUE,FALSE,25.56705202,43.53677395,-17.96972193,3.397412028,0.502158307,2.895253721,0.701653018,FALSE,0.701653018,7.323204153,FALSE,7.323204153,2.305161391,16.2016,3.3884,16.3014,1.0854,11.3072,1.0054,TRUE,,0.266894973,1.246164932,0.284352539,TRUE,FE,mens
2320,1,3,2,B,F,FALSE,FALSE,TRUE,FALSE,19.84328229,40.46050027,-20.61721798,3.353040742,0.819022499,2.534018243,2.337262403,FALSE,2.337262403,0.400380169,TRUE,-0.400380169,2.144626961,13.039,2.8908,11.9386,1.05,12.1978,4.8018,FALSE,,0.629001912,1.034673687,0.349262286,TRUE,FE,mens
7412,1,14,1,F,F,TRUE,FALSE,TRUE,TRUE,29.12361777,36.20423553,-7.08061776,3.343830569,0.618285927,2.725544642,3.049070153,FALSE,3.049070153,2.384638818,TRUE,-2.384638818,2.84074022,16.6106,0.883,15.4616,1.715,10.9592,3.9074,FALSE,,1.50290961,1.443586643,0.329772098,FALSE,FE,mens
312,1,10,1,B,V,FALSE,FALSE,FALSE,FALSE,18.48523887,17.35802815,1.12721072,3.33139753,0.290729578,3.040667952,2.982024785,FALSE,2.982024785,1.155311372,TRUE,-1.155311372,1.950765152,10.0512,1.0702,11.658,2.1764,3.3364,1.0562,TRUE,,2.117357032,2.012213883,0.176892569,FALSE,FE,mens
466,1,5,2,F,F,TRUE,FALSE,TRUE,TRUE,22.17259235,41.11877912,-18.94618677,3.325417723,0.661756441,2.663661282,1.107669675,FALSE,1.107669675,6.142450483,FALSE,6.142450483,3.531258252,14.457,2.88,13.874,0.6028,14.6922,0.6262,FALSE,,0.743279567,1.749815978,0.411116982,TRUE,FE,mens
8674,1,4,1,F,B,FALSE,FALSE,FALSE,TRUE,24.66325404,23.07626498,1.58698906,3.31989352,0.542392027,2.777501493,2.044408082,TRUE,-2.044408082,2.095085335,FALSE,2.095085335,4.904742705,13.7806,1.103,14.37,3.7662,10.1634,5.2132,FALSE,,1.985802609,0.181124604,0.492935931,FALSE,FE,mens
6875,1,4,1,F,F,TRUE,FALSE,TRUE,TRUE,31.1420255,34.61803676,-3.47601126,3.313940364,0.099378437,3.214561927,2.727328416,FALSE,2.727328416,4.558786115,TRUE,-4.558786115,5.337801652,15.0886,1.8394,13.4064,3.2264,11.6698,2.7156,FALSE,,1.436469582,4.995433411,0.378499274,FALSE,FE,mens
281,1,4,1,V,F,FALSE,FALSE,TRUE,FALSE,16.08393989,35.76490343,-19.68096354,3.310605145,0.441109179,2.869495966,0.428107348,FALSE,0.428107348,1.307513635,FALSE,1.307513635,3.005570961,15.2552,1.9712,13.5364,0.4944,10.4978,1.786,FALSE,,0.936582977,1.055448631,0.312620535,FALSE,FE,mens
1991,1,3,2,F,B,FALSE,FALSE,FALSE,TRUE,25.11696006,30.39695708,-5.27999702,3.294928727,0.776084042,2.518844685,1.270033248,FALSE,1.270033248,3.003769289,TRUE,-3.003769289,3.653340411,13.2352,1.9286,11.3352,1.1918,10.8934,2.6738,FALSE,,1.407890231,1.068176718,0.391133695,TRUE,FE,mens
5855,1,4,1,U,B,FALSE,FALSE,FALSE,FALSE,27.26441081,36.87035219,-9.60594138,3.260818331,0.466625119,2.794193212,3.011855507,FALSE,3.011855507,3.437357513,TRUE,-3.437357513,3.417544861,12.6542,1.2386,14.246,1.7856,9.7522,5.4922,FALSE,,0.720987348,1.56709658,0.268673279,FALSE,FE,mens
1602,1,4,1,B,F,FALSE,FALSE,TRUE,FALSE,21.84951586,37.81932476,-15.9698089,3.256982427,0.431405951,2.825576476,0.767695246,TRUE,-0.767695246,2.143984249,FALSE,2.143984249,5.203537923,12.1218,2.1724,13.1164,2.9352,12.8846,2.173,FALSE,,1.333283548,2.937269389,0.374364788,FALSE,FE,mens
6318,1,5,2,B,B,TRUE,FALSE,FALSE,FALSE,22.69114612,39.01476994,-16.32362382,3.243499574,0.291415743,2.952083831,0.398297,TRUE,-0.398297,0.008687075,FALSE,0.008687075,4.927052149,15.15,3.4016,14.7808,1.5116,12.925,1.1856,TRUE,,0.917369928,3.746729138,0.378164508,TRUE,FE,mens
2967,1,4,1,B,U,FALSE,TRUE,FALSE,FALSE,21.41446823,43.13883619,-21.72436796,3.223087216,0.646956322,2.576130894,0.988101454,FALSE,0.988101454,0.822669728,TRUE,-0.822669728,3.36042752,12.931,2.486,12.9174,0.8744,7.5614,0.258,TRUE,,0.882569013,0.419312128,0.271051085,FALSE,FE,mens
6899,1,6,1,B,F,FALSE,FALSE,TRUE,FALSE,24.46812083,51.99371944,-27.52559861,3.203853215,0.272496699,2.931356516,3.924930024,TRUE,-3.924930024,4.659479854,TRUE,-4.659479854,1.414606885,12.1076,1.5268,12.8968,0.3528,6.9142,0.6602,TRUE,,2.279640106,7.277096417,0.11984455,FALSE,FE,mens
924,1,14,1,B,F,FALSE,FALSE,TRUE,FALSE,17.84494757,10.59422737,7.2507202,3.202352317,0.54821722,2.654135097,2.996892185,FALSE,2.996892185,1.644180164,TRUE,-1.644180164,8.079869249,8.6776,1.518,15.4928,2.8222,3.8018,0.4536,FALSE,,2.112536902,6.811883923,0.33590875,FALSE,FE,mens
9000,1,9,2,F,B,FALSE,FALSE,FALSE,TRUE,18.26017112,28.33308487,-10.07291375,3.192802763,0.051003866,3.141798897,2.267528924,FALSE,2.267528924,1.303617479,TRUE,-1.303617479,1.361078528,7.6618,2.2442,7.7618,0.8868,5.9768,2.6922,TRUE,,0.735908347,4.515665638,0.339141394,TRUE,FE,mens
7420,1,3,1,B,B,TRUE,FALSE,FALSE,FALSE,23.28044908,28.36651895,-5.08606987,3.186209975,1.558788318,1.627421657,2.853314574,TRUE,-2.853314574,1.261079421,FALSE,1.261079421,2.496394784,13.4014,2.0354,11.2548,0.761,12.768,1.9216,FALSE,,1.539660362,0.359431309,0.525408758,TRUE,FE,mens
4926,1,12,1,F,B,FALSE,FALSE,FALSE,TRUE,22.47397568,35.38918577,-12.91521009,3.135617709,0.233517559,2.90210015,2.909787273,FALSE,2.909787273,1.924300682,TRUE,-1.924300682,6.684371869,13.46,3.7004,12.3302,2.8878,15.5312,1.7776,TRUE,,1.00397421,5.552191679,0.540677001,FALSE,FE,mens
3396,1,3,1,F,F,TRUE,FALSE,TRUE,TRUE,21.76561964,32.21102217,-10.44540253,3.119425753,0.819175177,2.300250576,2.348176905,FALSE,2.348176905,1.974473302,TRUE,-1.974473302,3.756819091,12.5956,2.215,10.7678,1.0672,14.823,2.0608,FALSE,,1.004138083,3.613834621,0.541578048,TRUE,FE,mens
6975,1,6,2,F,F,TRUE,FALSE,TRUE,TRUE,25.13257526,37.53240722,-12.39983196,3.112476047,0.263865387,2.84861066,1.971547189,FALSE,1.971547189,3.586028609,TRUE,-3.586028609,4.295394897,15.6928,1.483,13.7474,2.3466,12.8778,3.2026,FALSE,,0.885144156,3.558180128,0.381130608,FALSE,FE,mens
1282,1,4,1,F,U,FALSE,TRUE,FALSE,TRUE,29.13037723,41.2466948,-12.11631757,3.093374388,0.104415041,2.988959347,1.800191272,FALSE,1.800191272,8.598428605,FALSE,8.598428605,3.762877038,16.8694,3.4298,16.3776,0.3008,7.9048,0.9632,TRUE,,1.977877606,5.73212031,0.330372384,FALSE,FE,mens
8321,1,4,1,B,B,TRUE,FALSE,FALSE,FALSE,24.99719633,23.17020693,1.8269894,3.059191436,0.498584191,2.560607245,1.12774335,TRUE,-1.12774335,5.60778251,TRUE,-5.60778251,5.860959328,12.4784,1.9096,11.0014,3.7622,6.3814,2.3806,TRUE,,1.476931356,0.044239076,0.303987239,FALSE,FE,mens
8411,1,9,2,F,F,TRUE,FALSE,TRUE,TRUE,33.66700917,38.36779627,-4.7007871,3.053272571,0.050859862,3.002412709,0.840226348,TRUE,-0.840226348,5.640508441,TRUE,-5.640508441,4.802449596,15.3014,3.5496,13.7338,0.9898,13.4814,2.6386,FALSE,,0.32873919,6.325863585,0.394032228,TRUE,FE,mens
2177,1,7,1,B,F,FALSE,FALSE,TRUE,FALSE,23.72260165,32.77200421,-9.04940256,3.051820102,0.473990702,2.5778294,0.461646221,TRUE,-0.461646221,5.11558401,FALSE,5.11558401,2.193351636,14.8618,3.4236,14.1332,1.3548,12.3926,0.7292,FALSE,,0.182610766,3.890532634,0.434288237,TRUE,FE,mens
1843,1,7,2,B,F,FALSE,FALSE,TRUE,FALSE,22.57265458,42.1206035,-19.54794892,3.0358734,0.623110301,2.412763099,3.537416479,FALSE,3.537416479,0.103479382,TRUE,-0.103479382,3.553465126,15.2516,1.6306,15.114,1.9202,13.5098,2.4186,FALSE,,1.095168641,1.585210721,0.369366967,TRUE,FE,mens
4826,1,5,1,U,F,FALSE,FALSE,TRUE,FALSE,20.9526599,41.18553738,-20.23287748,3.034671847,0.48668224,2.547989607,1.089778525,TRUE,-1.089778525,1.454289426,FALSE,1.454289426,0,14.532,0.688,14.532,0.688,12.8358,0.1198,TRUE,,1.361575951,4.534848686,0.364703569,TRUE,FE,mens
7216,1,4,1,V,F,FALSE,FALSE,TRUE,FALSE,22.75481121,38.38150151,-15.6266903,3.032079422,0.653109497,2.378969925,0.308491386,FALSE,0.308491386,1.423289867,TRUE,-1.423289867,4.323142209,16.2528,2.552,13.8412,1.036,12.5138,0.462,FALSE,,0.426009698,2.069131047,0.376930698,FALSE,FE,mens
8857,1,4,1,U,F,FALSE,FALSE,TRUE,FALSE,22.99176432,40.22104708,-17.22928276,3.031754801,0.26900677,2.762748031,1.583811984,FALSE,1.583811984,0.608125488,TRUE,-0.608125488,2.914583209,14.8926,2.7402,13.7428,0.062,12.3768,0.6952,TRUE,,0.937262292,4.555771815,0.347047891,FALSE,FE,mens
3511,1,6,1,U,F,FALSE,FALSE,TRUE,FALSE,24.1412043,49.0923307,-24.9511264,2.965216944,0.814217537,2.150999407,0.958727347,FALSE,0.958727347,0.627227308,TRUE,-0.627227308,1.61133212,16.2494,0.325,16.1946,1.2854,8.0344,1.8636,TRUE,,3.128880818,1.278976596,0.183749863,FALSE,FE,mens
2156,1,4,1,F,B,FALSE,FALSE,FALSE,TRUE,23.83482041,35.72401745,-11.88919704,2.961354942,0.185894322,2.77546062,2.780648034,FALSE,2.780648034,0.204623805,TRUE,-0.204623805,3.900458009,15.4126,2.5136,13.8778,1.0722,11.151,3.5982,FALSE,,0.442588322,3.05432414,0.450019977,FALSE,FE,mens
833,1,9,2,B,F,FALSE,FALSE,TRUE,FALSE,25.67436361,37.25620138,-11.58183777,2.948787028,0.255745142,2.693041886,3.463170429,FALSE,3.463170429,2.268210021,TRUE,-2.268210021,4.791105968,15.6676,2.1132,15.1278,2.6474,12.2562,1.8002,FALSE,,0.919551421,4.100578074,0.373365155,TRUE,FE,mens
8512,1,10,2,U,F,FALSE,FALSE,TRUE,FALSE,22.66253938,39.42457084,-16.76203146,2.939768522,0.325834297,2.613934225,2.103877813,FALSE,2.103877813,2.377176374,FALSE,2.377176374,3.889888471,15.2724,0.5086,15.38,3.3798,13.3164,3.0994,FALSE,,0.666312615,3.799977186,0.378377734,FALSE,FE,mens
845,1,5,1,F,V,FALSE,FALSE,FALSE,TRUE,14.57821099,17.52890716,-2.95069617,2.934689438,0.460934406,2.473755032,0.985877141,FALSE,0.985877141,0.671029288,TRUE,-0.671029288,2.320303299,4.374,2.2278,4.7738,0.0578,7.5094,2.5036,FALSE,,0.671097723,7.682013618,0.389984371,TRUE,FE,mens
5680,1,5,2,B,F,FALSE,FALSE,TRUE,FALSE,23.22556323,37.44191702,-14.21635379,2.931723,0.259239497,2.672483503,1.472722984,FALSE,1.472722984,1.308406072,TRUE,-1.308406072,3.623426737,14.878,3.4708,14.3754,0.1176,13.688,1.0784,FALSE,,0.689144138,4.166127283,0.4251536,TRUE,FE,mens
3311,1,6,2,B,U,FALSE,TRUE,FALSE,FALSE,17.67119431,19.67417902,-2.00298471,2.920603103,0.229205623,2.69139748,0.745201589,TRUE,-0.745201589,3.857236495,FALSE,3.857236495,2.383987802,12.9962,3.3634,15.334,2.8964,7.0678,1.2654,TRUE,,0.480503176,3.224503767,0.370429255,FALSE,FE,mens
1658,1,5,2,F,B,FALSE,FALSE,FALSE,TRUE,30.20252431,36.77159062,-6.56906631,2.892910437,0.08305044,2.809859997,1.455862812,FALSE,1.455862812,1.406657543,TRUE,-1.406657543,3.605350912,15.6552,1.7202,14.7724,1.7754,10.791,3.8724,FALSE,,0.800696201,4.116591088,0.320562241,TRUE,FE,mens
1723,1,4,1,V,F,FALSE,FALSE,TRUE,FALSE,26.68622204,39.95305013,-13.26682809,2.879322601,0.37294768,2.506374921,0.784525167,FALSE,0.784525167,7.407840513,FALSE,7.407840513,2.839836502,15.154,2.3252,14.87,0.5004,12.8702,2.622,FALSE,,0.3642143,4.423900996,0.370569597,FALSE,FE,mens
2266,1,6,1,U,B,FALSE,FALSE,FALSE,FALSE,23.60379515,34.87352359,-11.26972844,2.858477654,0.403329879,2.455147775,0.941439181,FALSE,0.941439181,2.481975318,FALSE,2.481975318,3.656876328,15.752,1.728,14.9928,1.8492,11.99,1.013,FALSE,,0.746665482,2.497331844,0.373174098,FALSE,FE,mens
6268,1,4,1,B,F,FALSE,FALSE,TRUE,FALSE,34.89289632,24.57527912,10.3176172,2.856799189,1.087194447,1.769604742,2.135865432,FALSE,2.135865432,7.598304591,TRUE,-7.598304591,7.424357885,15.7118,0.685,11.8396,5.6496,11.4604,1.933,FALSE,,2.096892891,1.918306725,0.502510882,FALSE,FE,mens
3501,1,8,2,U,F,FALSE,FALSE,TRUE,FALSE,26.84742652,36.58942092,-9.7419944,2.823482862,0.534614958,2.288867904,1.957885577,TRUE,-1.957885577,0.153588957,TRUE,-0.153588957,3.104763366,14.912,1.505,15.004,1.5984,10.3798,0.4672,TRUE,,0.624631828,0.693714425,0.317231571,FALSE,FE,mens
5042,1,6,1,F,B,FALSE,FALSE,FALSE,TRUE,36.47214552,36.34238222,0.1297633,2.804164734,0.426512225,2.377652509,0.36008047,FALSE,0.36008047,7.066637862,TRUE,-7.066637862,4.467663251,15.2292,1.796,14.9576,2.6634,12.4174,3.1158,FALSE,,1.090039193,1.707367067,0.384909784,FALSE,FE,mens
1250,1,4,1,F,F,TRUE,FALSE,TRUE,TRUE,27.19523804,35.83082935,-8.63559131,2.789127088,0.741234529,2.047892559,3.854256763,FALSE,3.854256763,2.524215516,TRUE,-2.524215516,0.674967051,13.926,0.4772,13.4964,0.0434,10.8026,1.127,FALSE,,2.390399065,0.993066434,0.332239828,FALSE,FE,mens
4025,1,17,2,V,B,FALSE,FALSE,FALSE,FALSE,27.54502783,34.79679439,-7.25176656,2.786272309,0.373726574,2.412545735,3.272867841,FALSE,3.272867841,5.732541113,FALSE,5.732541113,3.101886271,16.2628,1.3986,14.4558,1.1226,10.2044,4.1954,FALSE,,0.667406239,2.299511541,0.311962215,TRUE,FE,mens
2040,1,9,1,F,F,TRUE,FALSE,TRUE,TRUE,24.11955492,34.08895735,-9.96940243,2.783686686,0.027206757,2.756479929,3.146684787,FALSE,3.146684787,1.582662505,TRUE,-1.582662505,5.797319881,15.0824,2.6716,14.588,3.1046,13.1506,1.6342,FALSE,,0.800478478,6.102321675,0.44622176,TRUE,FE,mens
7804,1,7,1,F,F,TRUE,FALSE,TRUE,TRUE,23.48872712,38.47517482,-14.9864477,2.782837399,0.584733029,2.19810437,1.972469818,FALSE,1.972469818,1.209121478,TRUE,-1.209121478,4.221263493,15.465,3.012,14.8848,1.1692,13.688,2.4468,FALSE,,0.56309633,2.383158091,0.411401134,TRUE,FE,mens
7172,1,4,1,F,U,FALSE,TRUE,FALSE,TRUE,17.66505827,35.25761369,-17.59255542,2.770042628,0.175013759,2.595028869,1.681767306,TRUE,-1.681767306,2.107945443,FALSE,2.107945443,5.263592344,15.6966,2.8096,13.4372,1.9444,12.5752,2.6098,FALSE,,0.185411444,4.787025169,0.377005858,FALSE,FE,mens
6480,1,6,2,B,F,FALSE,FALSE,TRUE,FALSE,27.5380132,32.83994414,-5.30193094,2.767618866,1.733419074,1.034199792,0.921236543,TRUE,-0.921236543,0.440664986,TRUE,-0.440664986,2.513181354,14.0888,0.06,13.9214,2.5676,13.389,4.0942,FALSE,,3.361884577,0.328919193,0.49352273,FALSE,FE,mens
198,1,4,1,B,F,FALSE,FALSE,TRUE,FALSE,28.25053572,37.91044509,-9.65990937,2.764022636,0.136742052,2.627280584,3.462222728,FALSE,3.462222728,2.875760034,TRUE,-2.875760034,3.939014262,14.9082,3.9162,14.8976,0.0228,13.6526,1.835,TRUE,,1.309150106,6.537739827,0.425140219,FALSE,FE,mens
4990,1,4,1,B,F,FALSE,FALSE,TRUE,FALSE,14.99314593,38.43785599,-23.44471006,2.762717538,0.550063288,2.21265425,1.413628878,TRUE,-1.413628878,1.806757786,TRUE,-1.806757786,5.080243242,15.308,3.4838,13.6814,1.329,11.0638,1.6434,TRUE,,0.41409516,1.033591512,0.324908413,FALSE,FE,mens
8820,1,4,1,F,F,TRUE,FALSE,TRUE,TRUE,32.87341464,42.23225311,-9.35883847,2.756805019,0.377126285,2.379678734,1.955493257,FALSE,1.955493257,2.041428302,TRUE,-2.041428302,3.29604233,15.6562,3.5882,15.3842,0.3034,12.917,3.9432,FALSE,,1.964363404,4.9075312,0.356605144,FALSE,FE,mens
3266,1,13,1,B,F,FALSE,FALSE,TRUE,FALSE,24.77936025,34.83214151,-10.05278126,2.736699068,0.125674164,2.611024904,1.396966651,FALSE,1.396966651,1.226826442,TRUE,-1.226826442,3.290683364,15.1414,1.988,14.833,1.2882,13.2154,3.0912,FALSE,,0.476232343,5.644874137,0.432125878,TRUE,FE,mens
7512,1,4,1,F,F,TRUE,FALSE,TRUE,TRUE,32.47522572,41.74579635,-9.27057063,2.724465717,0.364754634,2.359711083,1.726248162,FALSE,1.726248162,3.135095167,TRUE,-3.135095167,3.152823255,16.5712,3.0986,16.031,0.0076,12.3266,2.6704,TRUE,,1.495893021,3.401284606,0.332257355,FALSE,FE,mens
8546,1,4,1,B,F,FALSE,FALSE,TRUE,FALSE,27.11033505,36.62858448,-9.51824943,2.673223985,0.567416222,2.105807763,4.199469967,TRUE,-4.199469967,1.306644543,FALSE,1.306644543,2.002436925,15.7334,2.3946,15.2404,0.4538,10.7302,0.5588,TRUE,,1.875053037,1.792111878,0.315093143,FALSE,FE,mens
8004,1,3,2,F,B,FALSE,FALSE,FALSE,TRUE,22.60778015,32.69618642,-10.08840627,2.673134514,0.806086425,1.867048089,0.547613429,TRUE,-0.547613429,4.613997277,FALSE,4.613997277,1.387278559,12.615,2.279,11.6238,1.3084,10.8302,3.2678,FALSE,,2.802027229,0.453376732,0.376090402,TRUE,FE,mens
3961,1,4,1,B,F,FALSE,FALSE,TRUE,FALSE,25.80376226,34.33836512,-8.53460286,2.67053804,0.531089151,2.139448889,2.369712009,TRUE,-2.369712009,1.071352642,FALSE,1.071352642,3.300915176,16.4068,2.6112,14.7356,0.2354,11.6002,4.9204,FALSE,,0.302441595,2.757362856,0.378544555,FALSE,FE,mens
4749,1,4,1,B,B,TRUE,FALSE,FALSE,FALSE,22.59372575,34.74551069,-12.15178494,2.659498222,0.472805979,2.186692243,2.904892056,FALSE,2.904892056,2.030466903,TRUE,-2.030466903,1.410501996,13.2192,3.2212,13.041,1.822,11.5706,2.255,FALSE,,0.778169075,2.306991953,0.38218555,FALSE,FE,mens
933,1,10,2,B,B,TRUE,FALSE,FALSE,FALSE,22.73208125,37.44873064,-14.71664939,2.659436578,0.322064577,2.337372001,1.506082701,TRUE,-1.506082701,0.985579693,TRUE,-0.985579693,1.228705335,14.3134,2.1742,13.4722,1.2786,12.285,0.997,TRUE,,0.603498416,3.643334715,0.363959541,FALSE,FE,mens
8606,1,17,1,B,F,FALSE,FALSE,TRUE,FALSE,24.66185835,46.72935971,-22.06750136,2.642078898,0.540963908,2.10111499,3.972471151,FALSE,3.972471151,0.148965594,TRUE,-0.148965594,1.79578355,16.4796,2.9822,15.748,1.3422,13.2686,4.1504,FALSE,,1.009048062,1.122076698,0.349374182,TRUE,FE,mens
7770,1,9,1,F,F,TRUE,FALSE,TRUE,TRUE,33.44386599,35.64824406,-2.20437807,2.632042105,0.414880529,2.217161576,0.61630902,TRUE,-0.61630902,4.149696577,TRUE,-4.149696577,4.015533449,16.6772,2.8474,15.5234,0.9988,10.3184,2.828,FALSE,,0.589479911,2.325037328,0.31251411,TRUE,FE,mens
3519,1,11,2,B,F,FALSE,FALSE,TRUE,FALSE,24.69489656,41.78281023,-17.08791367,2.605228908,0.328364749,2.276864159,2.38981388,FALSE,2.38981388,0.621453331,TRUE,-0.621453331,2.583965526,15.3652,1.7714,14.3642,0.6108,13.4532,1.5854,FALSE,,1.388285668,2.872816855,0.367941564,TRUE,FE,mens
145,1,10,1,B,F,FALSE,FALSE,TRUE,FALSE,26.89420992,35.22201659,-8.32780667,2.567133667,1.061639305,1.505494362,2.42732126,FALSE,2.42732126,2.156793124,TRUE,-2.156793124,4.589591572,15.1494,3.1858,14.3408,1.332,15.8278,0.5648,FALSE,,0.054422271,2.947766413,0.535792949,FALSE,FE,mens
1246,1,5,2,B,F,FALSE,FALSE,TRUE,FALSE,24.80640091,33.64726626,-8.84086535,2.551060312,0.371461147,2.179599165,0.259749352,FALSE,0.259749352,2.901303792,TRUE,-2.901303792,2.267580605,13.6948,3.12,13.0394,0.9492,12.4276,0.989,TRUE,,0.437437275,3.919549216,0.401682412,TRUE,FE,mens
8358,1,4,1,B,F,FALSE,FALSE,TRUE,FALSE,22.43176049,40.78602362,-18.35426313,2.529843442,0.380046183,2.149797259,1.508771905,TRUE,-1.508771905,3.823712262,FALSE,3.823712262,2.069408428,14.0316,2.4632,14.4484,0.4362,10.1158,1.218,FALSE,,2.680867277,5.433491964,0.33375087,FALSE,FE,mens
4745,1,4,1,B,F,FALSE,FALSE,TRUE,FALSE,15.54250051,36.94495981,-21.4024593,2.519032136,0.493752138,2.025279998,0.13713727,TRUE,-0.13713727,1.987946779,TRUE,-1.987946779,3.706540662,15.3752,2.7562,14.6124,0.871,10.948,0.6446,TRUE,,0.830474023,1.216902352,0.326479741,FALSE,FE,mens
7860,1,3,1,F,F,TRUE,FALSE,TRUE,TRUE,29.27186106,37.11494584,-7.84308478,2.514173384,0.56469018,1.949483204,1.949367716,FALSE,1.949367716,3.996319018,TRUE,-3.996319018,1.07270419,12.62,0.1164,11.6132,0.4866,12.0956,1.9516,FALSE,,3.358492578,1.221009794,0.355830844,TRUE,FE,mens
954,1,4,1,F,F,TRUE,FALSE,TRUE,TRUE,24.15481916,41.68198686,-17.5271677,2.506931756,0.26458089,2.242350866,0.678254117,TRUE,-0.678254117,0.808582667,FALSE,0.808582667,2.021570874,15.79,1.0342,15.1084,0.869,11.7194,3.2048,FALSE,,0.980472166,4.430320842,0.310605192,FALSE,FE,mens
9305,1,7,1,F,V,FALSE,FALSE,FALSE,TRUE,14.1826822,20.17562683,-5.99294463,2.495409278,0.535145975,1.960263303,0.397084166,TRUE,-0.397084166,4.306767402,FALSE,4.306767402,3.297734616,7.9796,2.2732,9.1164,0.8224,7.7162,4.4638,FALSE,,0.948436448,3.915949597,0.402949957,TRUE,FE,mens
2398,1,3,2,B,F,FALSE,FALSE,TRUE,FALSE,18.09996956,35.61091236,-17.5109428,2.494744203,0.424085032,2.070659171,1.294957486,FALSE,1.294957486,0.70617264,TRUE,-0.70617264,1.862689346,8.0208,0.42,9.7722,0.2142,10.9816,2.9016,FALSE,,4.049231141,4.401938555,0.347394172,TRUE,FE,mens
4208,1,6,1,U,F,FALSE,FALSE,TRUE,FALSE,32.38304051,36.86693536,-4.48389485,2.492762477,0.695095369,1.797667108,2.922779445,FALSE,2.922779445,2.399057865,TRUE,-2.399057865,1.432982917,16.049,1.895,15.569,0.5448,13.1712,1.163,TRUE,,0.594947512,3.539985725,0.411018041,FALSE,FE,mens
6621,1,4,2,F,F,TRUE,FALSE,TRUE,TRUE,35.76338304,32.06462816,3.69875488,2.477237713,0.158787978,2.318449735,1.958619062,FALSE,1.958619062,8.486452566,TRUE,-8.486452566,4.816479254,15.7294,3.4188,14.8408,1.315,11.862,0.6196,TRUE,,0.405593392,6.34802581,0.424327696,FALSE,FE,mens
4960,1,3,1,B,F,FALSE,FALSE,TRUE,FALSE,21.1016636,31.99791517,-10.89625157,2.473181226,0.382308145,2.090873081,0.144699578,TRUE,-0.144699578,1.276640214,FALSE,1.276640214,2.93634799,13.2324,1.5334,11.3548,0.7242,12.1868,4.5736,FALSE,,0.95263066,3.364741527,0.424705001,TRUE,FE,mens
